PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Referenced in sitemaps,No. of href inlinks,No. of redirect inlinks,No. of canonical inlinks,No. of hreflang inlinks,No. of pagination inlinks,No. of CSS inlinks,No. of IMG inlinks,No. of JS inlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
20,https://www.aviva.com.br/blog/lugares-para-viajar-no-inverno-na-bahia,Conheça lugares para viajar no inverno e fugir da rotina na Bahia,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/ala-mar-costa-do-sauipe-mergulhe-neste-paraiso,Ala Mar Costa do Sauípe: mergulhe neste paraíso,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/confira-6-dicas-para-organizar-a-bagagem-de-mao-de-ate-10-kg,Confira 6 dicas para organizar a bagagem de mão de até 10 kg,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/dicas-da-sol,Dicas da Sol,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/cultura-da-bahia-saiba-mais-sobre-os-costumes-da-regiao,Cultura da Bahia: saiba mais sobre os costumes da região,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/classe-economica-vantagens-e-desvantagens-da-categoria,Classe econômica: vantagens e desvantagens da categoria,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/mercado-modelo,Mercado Modelo: um pedacinho da Bahia de verdade em frente à Baía de Todos os Santos,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/o-que-esperar-dos-meses-de-alta-temporada-no-rio-quente,O que esperar dos meses de alta temporada no Rio Quente?,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/ferias-com-as-criancas-6-destinos-para-fazer-uma-viagem-em-familia,Férias com as crianças: 6 destinos para fazer uma viagem em família,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/planilha-de-viagem-veja-o-passo-a-passo-para-montar-a-sua,Planilha de viagem: veja o passo a passo para montar a sua,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
