PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Internal outlinks,Internal outlinks codes,No. of internal outlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/qual-o-valor-do-servico-medico-no-rio-quente,Qual o valor do serviço médico no Rio Quente?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/sala-de-exercicio-terra-resort,Sala de exercício Terra Resort,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/valores-early-check-in-e-late-check-out-hotel-cristal,Valores early check-in e late check-out Hotel Cristal,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/qual-a-diferenca-dos-hoteis-grand-premium-premium-e-essential-em-rio-quente,"Qual a diferença dos hotéis Grand Premium, Premium e Essential em Rio Quente?",text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/valores-early-check-in-e-late-check-out-hotel-pousada,Valores early check-in e late check-out Hotel Pousada,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/o-que-e-a-taxa-ambiental-do-hot-park,O que é a taxa ambiental do Hot Park Rio Quente?,text/html;charset=utf-8,true,200,0,2,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/sala-de-exercicios-academia-hotel-brisa-grand-premium,Sala de exercícios (Academia) Hotel Brisa Grand Premium,text/html;charset=utf-8,true,200,0,2,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/como-descadastro-meus-dados-para-recebimento-de-e-mail,Como descadastro meus dados para recebimento de e-mail?,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/copa-do-bebe-terra-resort,Copa do bebê Terra Resort,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/servico-de-fotografia-rio-quente,Serviço de Fotografia Rio Quente,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
