PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Hreflang links,Hreflang links codes,Hreflang issues,Hreflang group ID,No. of hreflang inlinks,No. of all inlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
21,https://aviva.com.br/experiencias/parque-das-fontes,Parque das Fontes | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/parque-das-fontes,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://www.aviva.com.br/costa-do-sauipe/brisa-grand-premium,Brisa Grand Premium Resort All Inclusive na Costa do Sauípe Bahia,text/html;charset=utf-8,true,200,6,true,http://www.aviva.com.br/costa-do-sauipe/brisa-grand-premium,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://aviva.com.br/experiencia/toca-da-zooeira-cs,Toca da Zooeira Costa do Sauípe Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencia/toca-da-zooeira-cs,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://aviva.com.br/experiencia/toca-da-zooeira,Toca da Zooeira | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencia/toca-da-zooeira,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://www.aviva.com.br/experiencias/orla-da-praia,Orla da Praia | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/orla-da-praia,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://www.aviva.com.br/experiencia/toca-da-zooeira-cs,Toca da Zooeira Costa do Sauípe Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencia/toca-da-zooeira-cs,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://www.aviva.com.br/experiencias/projeto-ares,Projeto Ares | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/projeto-ares,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://www.aviva.com.br/experiencias/quermesse-da-vila,Quermesse da Vila | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/quermesse-da-vila,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://aviva.com.br/experiencias/teatro-da-vila,Teatro da Vila | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/teatro-da-vila,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://www.aviva.com.br/experiencia/toca-da-zooeira,Toca da Zooeira | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencia/toca-da-zooeira,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://aviva.com.br/experiencias/praia-do-cerrado,Praia do Cerrado | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/praia-do-cerrado,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://aviva.com.br/experiencias/orla-da-praia,Orla da Praia | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/orla-da-praia,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://www.aviva.com.br/experiencias/parque-das-fontes,Parque das Fontes | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/parque-das-fontes,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://www.aviva.com.br/experiencias/praia-do-cerrado,Praia do Cerrado | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/praia-do-cerrado,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
21,https://aviva.com.br/experiencias/quermesse-da-vila,Quermesse da Vila | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/quermesse-da-vila,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/blog/verao-antecipado-na-costa-do-sauipe-prepare-se-para-a-alta-temporada,Verão Antecipado na Costa do Sauípe: Prepare-se para a Alta Temporada,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/blog/verao-antecipado-na-costa-do-sauipe-prepare-se-para-a-alta-temporada,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/abril-na-costa-do-sauipe,Abril na Costa do Sauípe: Uma oportunidade imperdível,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/abril-na-costa-do-sauipe,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/blog/o-toldo-do-bosque-apresenta-diversao-para-toda-a-familia,O Toldo do Bosque apresenta: diversão para toda a família,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/blog/o-toldo-do-bosque-apresenta-diversao-para-toda-a-familia,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/giant-slide,Giant Slide | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/giant-slide,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/rafting,Rafting | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/rafting,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/coreto,Coreto | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/coreto,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/praias,Praias Costa do Sauípe | Aviva Oficial | Praia,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/praias,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/restaurante-casa-de-cora,Restaurante Casa de Cora,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/restaurante-casa-de-cora,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/agenda/natal-costa-do-sauipe,Natal na Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/agenda/natal-costa-do-sauipe,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/de-goiania-a-rio-quente-conheca-a-cidade-das-aguas-termais,De Goiânia a Rio Quente: conheça a cidade das águas termais,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/de-goiania-a-rio-quente-conheca-a-cidade-das-aguas-termais,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/cachoeiras-na-bahia-as-10-melhores-para-visitar-e-se-apaixonar,Cachoeiras na Bahia: as 10 melhores para visitar e se apaixonar,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/cachoeiras-na-bahia-as-10-melhores-para-visitar-e-se-apaixonar,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/restaurante-rangara,Restaurante Rangará,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/restaurante-rangara,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/benditos-frutos,Benditos Frutos Restaurante À La Carte Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/benditos-frutos,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/vantagens-de-curtir-as-ferias-em-outubro-no-rio-quente,Vantagens de curtir as férias em outubro no Rio Quente,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/vantagens-de-curtir-as-ferias-em-outubro-no-rio-quente,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/lazy-river,Lazy River | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/lazy-river,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/acqua-race,Acqua Race,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/acqua-race,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/turbilhados,Turbilhados,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/turbilhados,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/pier-point-bar-molhado,Pier Point - Bar Molhado | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/pier-point-bar-molhado,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/toldo-do-bosque,Toldo do Bosque | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/toldo-do-bosque,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/restaurante-casa-de-cora,Restaurante Casa de Cora,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/restaurante-casa-de-cora,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/relatorio-de-igualdade-salarial-12025,Relatório de Igualdade Salarial 1º Semestre de 2025,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/relatorio-de-igualdade-salarial-12025,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/marolo-cafe,Marolo Café,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/marolo-cafe,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/blog/cachoeiras-na-bahia-as-10-melhores-para-visitar-e-se-apaixonar,Cachoeiras na Bahia: as 10 melhores para visitar e se apaixonar,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/blog/cachoeiras-na-bahia-as-10-melhores-para-visitar-e-se-apaixonar,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/vila-assombrada,Vila Assombrada Quermesse da Vila Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/vila-assombrada,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/pizzaria-oliva,Pizzaria Oliva | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/pizzaria-oliva,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/agenda/reveillon-costa-do-sauipe,Réveillon na Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/agenda/reveillon-costa-do-sauipe,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/viva-gastropub,Viva! Gastropub | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/viva-gastropub,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/duchas,Duchas de Águas Quentes,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/duchas,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/parque-das-fontes-sala-de-exercicios,Parque das Fontes - Sala de Exercícios,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/parque-das-fontes-sala-de-exercicios,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/agenda/reveillon-costa-do-sauipe,Réveillon na Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/agenda/reveillon-costa-do-sauipe,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/sala-de-exercicios,Sala de Exercícios | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/sala-de-exercicios,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/conheca-as-vantagens-de-realizar-seu-evento-corporativo-no-rio-quente-resorts,Conheça as vantagens de realizar seu evento corporativo no Rio Quente Resorts,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/conheca-as-vantagens-de-realizar-seu-evento-corporativo-no-rio-quente-resorts,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/costa-do-sauipe/programacao-diaria,Programação Diária de Entretenimento Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/costa-do-sauipe/programacao-diaria,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/viva-gastropub,Viva! Gastropub | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/viva-gastropub,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/restaurante-rangara,Restaurante Rangará,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/restaurante-rangara,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/bolha-aventura,Bolha Aventura,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/bolha-aventura,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/acquabike,Acquabike,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/acquabike,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/rio-quente/refugio-grand-premium,Hotel Refúgio Grand Premium (antigo Turismo) | Rio Quente Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/rio-quente/refugio-grand-premium,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/onde-encontrar-um-grupo-de-viajantes-para-o-seu-proximo-destino,Onde encontrar um grupo de viajantes para o seu próximo destino?,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/onde-encontrar-um-grupo-de-viajantes-para-o-seu-proximo-destino,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/guia-definitivo-relaxar-renovar-energias-hot-park,Além da Adrenalina: O Guia Definitivo para Relaxar e Renovar as Energias no Hot Park,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/guia-definitivo-relaxar-renovar-energias-hot-park,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/blog/vantagens-de-curtir-as-ferias-em-outubro-no-rio-quente,Vantagens de curtir as férias em outubro no Rio Quente,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/blog/vantagens-de-curtir-as-ferias-em-outubro-no-rio-quente,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/cabanas,Cabanas | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/cabanas,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/costa-do-sauipe/terra-resort,Terra Resort All Inclusive na Costa do Sauípe Bahia,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/costa-do-sauipe/terra-resort,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/parque-das-fontes-sala-de-exercicios,Parque das Fontes - Sala de Exercícios,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/parque-das-fontes-sala-de-exercicios,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/relatorio-de-igualdade-salarial-12024,Relatório de Igualdade Salarial 1º Semestre de 2024,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/relatorio-de-igualdade-salarial-12024,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/hotibum,Hotibum | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/hotibum,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/vila-assombrada,Vila Assombrada Quermesse da Vila Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/vila-assombrada,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/blog/goiatuba-a-caldas-novas-como-viajar-e-dicas-de-passeios,Goiatuba a Caldas Novas: como viajar e dicas de passeios,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/blog/goiatuba-a-caldas-novas-como-viajar-e-dicas-de-passeios,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencia/lojas-hot-park,Lojas Hot Park,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencia/lojas-hot-park,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/benditos-frutos,Benditos Frutos Restaurante À La Carte Costa do Sauípe,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/benditos-frutos,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/half-pipe,Half Pipe,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/half-pipe,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/acqua-river,Acqua River,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/acqua-river,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/quadriciclo,Quadriciclo,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/quadriciclo,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/lazy-river,Lazy River | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/lazy-river,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/coreto,Coreto | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/coreto,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencia/lojas-hot-park,Lojas Hot Park,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencia/lojas-hot-park,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/agenda/reveillon-rio-quente,Réveillon em Rio Quente,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/agenda/reveillon-rio-quente,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/bar-dos-ventos,Bar dos Ventos,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/bar-dos-ventos,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/restaurante-kabana,Restaurante Kabana,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/restaurante-kabana,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/soltura-tartarugas,Soltura das tartarugas marinhas do Projeto Tamar,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/soltura-tartarugas,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/manaca-spa,Manacá Spa | Aviva Oficial,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/manaca-spa,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/experiencias/bar-das-artes,Bar das Artes,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/experiencias/bar-das-artes,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/quadriciclo,Quadriciclo,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/quadriciclo,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://www.aviva.com.br/experiencias/tabuleiro,Restaurante Tabuleiro Sol Grand Premium Costa do Sauípe Bahia Brasil,text/html;charset=utf-8,true,200,0,true,http://www.aviva.com.br/experiencias/tabuleiro,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
20,https://aviva.com.br/blog/voce-conhece-o-turismo-ecologico-entenda-o-conceito-e-veja-destinos-no-brasil,Você conhece o turismo ecológico? Entenda o conceito e veja destinos no Brasil,text/html;charset=utf-8,true,200,0,true,http://aviva.com.br/blog/voce-conhece-o-turismo-ecologico-entenda-o-conceito-e-veja-destinos-no-brasil,,,,,,1) Auditar todas as paginas que declaram hreflang.,Hreflang,Alta
